Hachette Filipacchi Médias,Riya Meyer,"9, Impasse le Noach, 29000 Quimper",47.98956299,-4.080852985
Ites,Ulrike Patel,"5, Rue du Stade de Kerhuel, 29000 Quimper",47.99882507,-4.078573227
A.m.i. S.a.r.l. - Alsace Matériel Industriel,Louise Mehta,2 rue Eglise; Landivisiau,48.50980759,-4.071678162
Atis Sa,Aanya King,Zone Du Verne 29400 Landivisiau,48.51077652,-4.068728924
C.e.f.b. S.a. - Comptoir D'electricité Franco Belge,Sara Bertrand,11 av. Mar Foch; Landivisiau,48.51090622,-4.068545818
Sornin Industries S.a.,Silke David,103 Av Ty-Bos 29556 Quimper,47.97268295,-4.064976215
Dassault Systèmes,Stefan Lefebvre,rue de Chinon 29400 Landivisiau,48.51102448,-4.063293934
Rako Etiquettes S.a.r.l.,Ralf Vincent,ZAC de Bellevue,47.90662003,-4.044221878
Sédéco S.a.r.l.,Kabir Bonnet,"B.P. 660, 29552 Quimper Cédex, ZA kérourvois, 29500 Ergué Gabéric",47.9961586,-4.028124809
"S.c.p. Fontaine Roussel Senechal Vilain-floquet, Aubry Et Debrabant",Monika Campbell,"B.P. 648, 29552 Quimper Cédex, Rte de Coray, 29500 Ergué Gabéric",47.9961586,-4.028124809
Bredelec S.a.r.l.,Kabir Suri,"B.P. 685, 29553 Quimper Cédex, Rte du Stangala, 29500 Ergué Gabéric",47.9961586,-4.028124809
Quick France S.a.,James White,ZAC du Cleuyou,47.9961586,-4.028124809
Loire-hydro S.a.,Advik Johnson,"300, Rte de Coat Pin, 29420 Mespaul",48.61721039,-4.021704197
Mairie De Saint Quentin,"Eric, Erik Suri","449 B, Rte de Rosporden, 29000 Quimper",47.98059845,-4.021074772
Nord Faconnage,Atharv Dupont,58 Rue Carmes 29250 St Pol De Léon,48.68231201,-3.994626045
Les Bouchages Delage S.a.,Lisa Lambert,26 Rue Kervarqueu 29250 Saint Pol De Léon,48.67628098,-3.990699053
La Caisse à Outils,Franziska Mittal,Ld Rudeval 29420 Plouenan,48.64670563,-3.988673925
Granits Haxaire René S.a.r.l.,Christina Laurent,Zone de Kerranou,48.68465424,-3.986805916
S.n.d. S.a.,Tanja Suri,4 rue Croas Prenn; La Forêt Fouesnant; 29940,47.9076004,-3.985693932
Montupet S.a.,Mathis Moreau,route de Coray 29500 ERGUE GABERIC,48.02687454,-3.971681118
Centre Medical De Phoniaterie Surdite Infantile,Kathrin LLoyd,"18, Rue Lividic, 29410 Saint Thégonnec",48.52081299,-3.940268993
Dari Sarl,Jessica Verma,Croas Menez Bris 29370 Elliant,48.04341888,-3.913253069
Castorama,Riya Black,Coat Conq 29900 Concarneau,47.92948532,-3.896914959
Calatayud S.a.,Stefan Arun,place Saint-Martin 29600 Morlaix,48.57654572,-3.831537008
Lex Manutention S.a.,Ira Sethi,"B.P. 167, 29204 Morlaix Cédex, 20, Rue Albert Legrand, 29600 Morlaix",48.57702637,-3.826258898
Datem,Zoé Davies,Rue Jean Caérou - ZA la Boissière,48.57702637,-3.826258898
S.n. Sporfabric Sa,Aaradhya Shaw,lieu dit Coat-Menguy 29600 Morlaix,48.59697342,-3.813432932
C.b.a. Matériaux S.a. - Comptoir Bâtiment Amikuze Matériaux,Darsh Kishore,Z I De Kerivin 29600 St Martin Des Champs,48.53544617,-3.79032898
V.d. Sud Ouest S.n.c.,Gabriele Becker,"B.P. 134, 29203 Morlaix Cédex, 12, Rte de Carhaix, 29600 Saint Martin des Champs",48.53544617,-3.79032898
Brora S.a.,Ines Engineer,Ty Louët 29390 Leuhan,48.09098434,-3.76534605
Sarl Paclo Freres,Anja Raji,Zone Artizanale de Cleun Nizon,47.85544586,-3.747138977
Prince St-franÇois Frangile,Uwe Brown,Rue Des Haras 29390 Scaer,48.02963638,-3.698472977
Alliance Santé,Lola Arun,B.P. 26,47.84540176,-3.688119888
Centre De Depannages Electroniques Sarl,Franziska Davies,Kerherve 29270 CLEDEN POHER,48.24851608,-3.648583889
Gb 2000 International S.a.,Anvi Weber,Za De Guerneac H Za 56110 Gourin,48.14029312,-3.604868889
Systherm S.a.s.,Louise Kapoor,ZA de Pont Herbot,48.27627182,-3.573889971
Jean D'erguet S.a.,Claudia Fournier,39 av Victor Hugo; Carhaix Plouguer,48.27693939,-3.563097954
Embal'jet Sas,Lilou Weber,1 Rue Salvador Allende 29270 Carhaix Plouguer,48.28068161,-3.561808109
Baraduc S.a.,Lola Roux,2 pl Carnot; Quimperle; 29000,47.87232208,-3.546575069
Machines Serdi Sa,Aahana Cole,Zi De Kerdivan 29300 Quimperlé,47.87244415,-3.545403004
Abrasifs Et Outillages S.a.,Anna Lal,Route Gestel 56520 Guidel,47.77565002,-3.516364098
S.o.b. - Klink France,Frank Sethi,Le Bourg Caouennec 22300 Caouennec,48.64757538,-3.508296967
Expert Comptable Media (ecm),Marina Knight,"B.P. 218, 22303 Lannion Cédex, 27, Rte Saint Marc, 22300 Lannion",48.64757538,-3.508296967
Mathy Et Fils S.a.r.l.,Darsh Walker,Rue Fulgence - Hall C8,48.64757538,-3.508296967
Etablissements D. Porthault S.a.,Sandra Sharma,Les Quatre Vents 22780 Loguivy Plougras,48.5165062,-3.492573977
Lloyds Bank S.a.,Anika Robinson,"4, Quai Corderie, 22300 Lannion",48.73564911,-3.468528986
Placoplatre,Tim Nara,"37, Bd d'Armor, 22300 Lannion",48.74615479,-3.467367888
D'hermy Conseil S.a.,Nathan Walker,"21, Rue Louis de Broglie, 22300 Lannion",48.75825882,-3.465523958
Cano Sned S.a.,Prisha Fox,"B.P. 83, 29392 Quimperlé Cédex, 214, Rue du Couédic, 29300 Quimperlé",47.8599205,-3.461656094
Meca - Carbure S.a.,Markus Roberts,Zone De Caervidanou 2 29300 Baye,47.8599205,-3.461656094
Kirchhoffer Bois Sarl,Léa Holmes,5 Rue De La Salle 22700 Perros Guirec,48.80774689,-3.442120075
Airgo S.a.r.l.,Paul Anand,2 R Des Pommiers BP 33 56274 Ploemeur,47.73544312,-3.434403896
Biohit France S.a.,Ira Cole,ZAC du Mourillon,47.78892136,-3.416069031
Lionce Industries Serigraphie Sarl,Katharina Madan,Rte De Guingamp 22300 Lannion,48.71701431,-3.407397032
Ferme De La Tapie S.a.,Kabir Lefèvre,2 Rue Jacques Brel,47.75774002,-3.38615799
Invertomatic France Sa,Aarohi Aggarwal,"B.P. 40, 56260 Larmor Plage Cédex, Rue de Bretagne - Parc Armor Océan, 56260 Larmor Plage",47.70620346,-3.383343935
Polytrame,Prisha Kishore,ZA de Kervellerin,47.85680771,-3.375699997
Champagne Alfred Gratien S.a.,Pranav Durand,5 ave Anatole France; Lorient; 56100,47.74629211,-3.367089987
Technip France S.a.,Christin Ali,14 Rue Robert Caignan Zi De Keryado 56100 Lorient,47.74810791,-3.365180969
Hôtel Garden Elysée S.a.,Kyra Roux,"B.P. 737, 56326 Lorient Cédex, 40, Av. de la Perrière, 56100 Lorient",47.74810791,-3.365180969
S.f.a. Euromat S.a. - Société Française D'automatisme,Tim Fox,14 rue Victor Masse; Lorient,47.75123596,-3.361432076
Brovedani Brugnola S.a.,Aarush Lefèvre,12 avenue de Kergroise 56100 Lorient,47.73560715,-3.361181974
Farmex Technologies S.a.r.l.,Stefanie Hoffmann,10 Rue Des Fontaines 56100 Lorient,47.74900436,-3.360549927
Pom Picardie S.a.,Ines Fournier,"15, Rue Florian Laporte, 56100 Lorient",47.73079681,-3.359935045
Mey Systems,Ulrike Meyer,impasse du Rohu 56600 Lanester,47.76531982,-3.345243931
Editions Faton,Martin Lambert,13 Port Moelou 22110 Rostrenen,48.17446899,-3.296700954
Ghys S.a.r.l. - Groupement Hygiène Services,Olivia Müller,Za Kergario 56160 Lignol,48.0353508,-3.269629002
Est Industries Sa,Anja Robertson,Traou An Dour 22540 Pédernec,48.59992218,-3.253954887
Aie S.a.,Gabriel Narayan,ZA de Gardenn Marichal,48.73184967,-3.243194103
Japocas,Franziska Martinez,3 Rue Locmenard Zi 22200 Graces,48.51705933,-3.240288973
B.e.i. Idéacod S.a.s.,Riya Malhotra,6 Rue Kerbors Zone Industrielle 22200 Graces,48.51705933,-3.240288973
S.a.p. S.a. - Société Automatique De Profilage,Christian Lefèvre,"2, Parc Enès, 22200 Plouisy",48.51705933,-3.240288973
Bel M Productions,Christina Butler,B.P. 30,48.62065887,-3.208105087
Amats S.a.,Hugo Sethi,Coat Couls 22140 Bégard,48.62065887,-3.208105087
Etablissements Gontier,Jürgen Subramani,Residence du Pradic; Etel; 56410,47.65420914,-3.201589108
Ce 2 A. S.a. - Compagnie Européenne Afrique Asie.,Nadine André,rue Victor Hugo; S. Paul,47.66008759,-3.186331987
Current France S.a.r.l.,Juliane Dupont,Moulin Brulay D En Bas 56310 Bubry,47.88596725,-3.114193916
Adia B.t.p. S.a.,Stefan Dixon,R D 786 22740 Pleudaniel Lezardrieux,48.78613281,-3.106097937
Santelli S.a.,Alfie Sai,ZI Bellevue,48.55927277,-3.104819059
M.h. Conseils S.a.,Siya Taylor,Coz Castel 22500 Paimpol,48.80252075,-3.085947037
Graie,Karolin Fox,Route De Larmor Kerlapinette 56690 Landaul,47.74826813,-3.074979067
Queyriaux Design Et Communication S.a.,Uwe Sara,ZI de la Gare,47.74826813,-3.074979067
Grésilog S.a.,Frank Adams,2 Rue Des Écoles 22320 Corlay,48.31513596,-3.057614088
S.r.p. Sud Est S.a.,Silke Mercier,17 Rue Lanvignec 22500 Paimpol,48.7828598,-3.054553032
Comet Abrasif Roentgen France Sarl,Aarush Bertrand,Quai De Kernoa 22501 PAIMPOL CEDEX,48.77963257,-3.042798996
Sae Des Etablissements Lefevre,Manon Garcia,Quinipily 56150 Baud,47.86828995,-3.034634113
Lafond Sa,Stefanie Simon,1,47.58546448,-3.026582956
Sol Essais S.a.r.l.,Birgit Brown,B.P. 10,47.58546448,-3.026582956
Side Informatique S.a.r.l.,Jan Hoffmann,ZI de Kermarec,47.87541962,-3.019457102
Rhône Métal S.a.r.l.,Martina Hoffmann,"65, Rue du Maréchal Leclerc, 56150 Baud",47.88264465,-3.016535997
Transports Avenel Jean Pierre,Oliver Sharma,Zone Industrielle Du Moustoir BP 80216 56402 Auray Cedex,47.66548538,-2.982300997
Pmmi Coatings S.a.r.l. - Peinture Métallisation Et Maintenance Industrielle,Monika Raji,ZAC Kerfontaine,47.67547607,-2.957854033
Forclum - Etablissements Sotramel,Sabine Narayan,Village des Fontaines 22290 Treguidel,48.60374451,-2.95232892
S.e.c.a. S.a.,Lena Murphy,"7, Av Roland Garros - ZA de Toul-Garros, 56400 Auray",47.63743973,-2.949126005
Garage Pascal Bohan,Mario Moreau,Pointe Er Vil 56740 Locmariaquer,47.57134247,-2.947762013
Le Saint Emile,Leon Vincent,Pointe De Toulvern 56870 Baden,47.60394669,-2.945113897
Touny Enseigne,Sophie Thomas,"B.P. 24, 22290 Lanvollon, Rue Saint Hubert, 22290 Lanvollon",48.6019516,-2.942838907
Apave Nord Ouest S.a.,Marie Roux,Kernivinen 56920 NOYAL PONTIVY,48.05442429,-2.935868979
Magnan Jean Cheminées S.a.,Avani Patel,Chem De Volozen 22800 Quintin,48.4071312,-2.911922932
Westfalen France S.a.r.l.,Navya Engineer,Gare de Quintin 22800 ST BRANDAN,48.39781952,-2.89312005
Perier Cars S.a.,Prisha Malik,Moréac 56500 Porh Legal,47.83945465,-2.870512009
France Filtration,Niklas Davies,"B.P. 70945, 56509 Locminé Cédex, ZI du Pigeon Blanc, 56500 Locminé",47.83945465,-2.870512009
Ebénisterie Jean-paul Camelin S.a.r.l.,Peter Garcia,Le Bras d'Argent 22800 Saint Brandan,48.38998032,-2.869899988
Groupe E.s.c. Dijon Bourgogne,EvaLati Chander,Zac Mane Coëtdigo 56880 Ploeren,47.65859985,-2.857454062
Digit Offset S.a.,Markus Bernard,ZAC du Pont Rouge,48.52294159,-2.849739075
Culligan France S.a.,Dirk Sethi,ZI Gare d'Uzel 22460 SAINT HERVE,48.27939987,-2.843189955
Societe Nouvelle Intergrafic,Pranav Cole,8 Pa De Kerguilloten 56920 Noyal Pontivy,48.04047775,-2.833729029
Soprema S.a.,Heike Smith,37 Rue Du Marechal Leclerc 56500 Locmine,47.88276672,-2.83009696
Westfalen France S.a.r.l.,Ayaan Srini,Luzunin 56500 Naizin,47.977005,-2.82841897
Sonac S.a.,Jörg Knight,ZA de la Ville Auvray,48.57081985,-2.818324089
Desautel S.a.,Arjun Malhotra,Lieu Dit Moulin De Ferrand 56500 Reguiny,47.97533417,-2.801003933
Petit Forestier Normandie Sarl,Lea Bertrand,Av. de Kéranguen,47.65903473,-2.794126988
Model'lema S.n.c.,Kerstin Robert,"B.P. 4529, 22045 Saint Brieuc Cédex 2, ZI des Châtelets, 22440 Ploufragan",48.48937988,-2.793585062
Digit Offset S.a.,Peter Nita,22 Avenue Des Chatelets 22440 PLOUFRAGAN,48.46590424,-2.791961908
Pretex S.a.r.l.,Lucas Schulz,Les Parpareux Za 22600 Loudéac,48.11357117,-2.773909092
Bia (blomme International Automation) Sas,Sai Narayan,10 Pl De La Madeleine 56000 Vannes,47.65903473,-2.772216082
Imprimerie Des Docks S.a.r.l.,Ayaan Fox,"17, Rue du Commerce, 22190 Plérin",48.53525162,-2.769539118
Renove Palettes,Isabella Murphy,"B.P. 7, 56580 Rohan, 6, Rue Notre Dame, 56580 Rohan",48.03731155,-2.76640892
Morpack Materiel D Emballage Sa,Kathrin Williams,23 Rue Des 3 Frères Le Goff 22000 St Brieuc,48.51579666,-2.764166117
Rougier S.a.,Susanne Nath,"B.P. 84, 56003 Vannes Cédex, Rue du Général Baron Fabre - ZI du Prat, 56000 Vannes",47.65816879,-2.759958983
A.m.t. S.a.,Max Lefebvre,Rue Dutenos Leverger - ZI du Prat,47.65816879,-2.759958983
Curtet Jean S.a.r.l.,Marco Anand,"55, Av. Alain Gerbault - ZI du Prat, 56037 Vannes Cédex",47.65736008,-2.759670019
Bretagne Routage S.a.,James Campbell,31 Rue Saint Guillaume 22000 St Brieuc,48.51280212,-2.759633064
Masselin S.a.s.,Raphaël Taylor,Rue du Commerce - Parc Innovation Bretagne Sud,47.64556122,-2.758079052
Afpia,Vivaan Roy,6 allée Gabriel Lippmann - PIBS 56000 Vannes,47.64213943,-2.756134033
Societe Fabien Laborde,Markus Moreau,Zi Kersuguet 22600 Loudéac,48.17539978,-2.754194975
Sansen S.a.,Zoé Davies,ZA les Parpareux,48.17539978,-2.754194975
Ziegler France S.a.,William Wagner,24 ave des Combattants; Loudeac; 22600,48.17676544,-2.754168034
Ateliers Fallek S.a.,Daniel Srini,20 Rue Rabelais 22000 St Brieuc,48.50355911,-2.74703908
Lesaffre Frères S.a.,Stefan David,Rue Georges Guynemer - ZA,48.52442932,-2.746364117
Oki Systèmes France S.a.,Anna Harvey,22 Rue De Paris 22000 St Brieuc,48.50465012,-2.742928028
Radisson Sas Hotels & Resorts,Oliver Harvey,Rte de Kermelin,47.67853165,-2.740258932
Sedia S.a.,Klaudia Chande,ZA de Kermelin,47.69033051,-2.736464024
Bei Ideacod S.a.s,Klaudia Dupont,"8, Rte de Nantes - La Grenouillère , 56860 Séné",47.62017441,-2.736183882
Dcs Industries Sarl,Lena Murphy,Zac De Kermelin,47.6770134,-2.731794119
S.i.c.n. S.a. - Société Industrielle De Combustibles Nucléaires,Arjun Wells,138 Rue Alain Gerbault Cite Affaires Bretagne Sud,47.6638298,-2.727108955
Pri Automation S.a.r.l.,Oliver Jones,Le Poulfanc 56860 Sene,47.6434288,-2.724658966
Parquets Et Lambris Gillet S.a.,Marie Verma,"19, Rue Marc Seguin, 22950 Trégueux",48.48661804,-2.717861891
Sis Sarl,Léo Roberts,5 Place Eglise 22360 Langueux,48.49596405,-2.717394114
Scie-mat Emballage S.a.r.l.,Peter Sharma,Moulin Neuf de Saint Michel 22150 Plouguenast,48.27613068,-2.715573072
Gagneraud Construction S.a.s.,Kerstin Verma,"16, Rue de la Margan - Centre Synergie 22, 22360 Langueux",48.49477768,-2.715357065
Eiffel Construction Métallique S.a.,Isabella Meyer,Rue de l'Espérance - ZI du Prat,47.65846634,-2.710000992
Spot Imprimerie Sa,Veer Jones,Ld Za 56450 Theix,47.57287216,-2.709897041
Nicolas Et Jean Tanazacq,Ayaan Lefèvre,Impasse Surcouf - ZI Atlantheix,47.57287216,-2.709897041
Quemerais Daniel Sarl,Sandra Cole,Zae Du Ridor 22210 Plemet,48.16331863,-2.609724045
D I I Developpement Informatique Et Immobilier Resid Eiffel Sarl,Isla Robertson,Rte De Serent 56250 Trédion,47.63995361,-2.59532094
Aries Industries S.a.,Robert Wood,La Dehanne 22400 Lamballe,48.47256851,-2.552859068
Société Nouvelle Leymarie S.n.c.,Angelika Wilson,"B.P. 62, 56120 Josselin, Z.I. La Belle Alouette, 56120 Josselin",47.90002823,-2.545151949
D.i.t.e.p. S.a.r.l.,Gabriel Morel,Rue Gué Haut 44420 PIRIAC SUR MER,47.37303162,-2.541703939
Waters S.a.,Camille Hoffmann,"B.P. 345, 22403 Lamballe Cédex, 1, Rue des Gastadours, 22400 Lamballe",48.42879486,-2.539696932
Alençon Prothèses Dentaires S.a.r.l.,Jessica Shan,"B.P. 429, 22404 Lamballe, Rte de Saint Brieuc, 22400 Lamballe",48.42879486,-2.539696932
Mercier Lachapelle S.a.,Sabine Goel,"B.P. 347, 22403 Lamballe Cédex, Rte de Plancoet - La Poterie , 22400 Lamballe",48.42879486,-2.539696932
Servite,Ethan Anand,Rue d'Armor - ZI,48.46864319,-2.538815022
Swedish Match Advertising Products S.a.,Louis Mehta,"B.P. 4, 56230 Questembert Cédex, ZI de Lenruit, 56230 Questembert",47.63282013,-2.524527073
P.s.i. S.a. - Procédé Système Ingénierie,Thomas Butler,18 rue de la Juiverie; Le Croisic; 44490,47.29487991,-2.512859106
Gestra S.a.r.l.,Saanvi Schmidt,La Criée 44420 La Turballe,47.34825897,-2.51226902
Tripette S.a.,Petra Srini,La Marjolaine Za 44420 La Turballe,47.33169174,-2.484039068
Entelor,James Patel,"B.P. 5, 44420 La Turballe, Port de Pêche - Magasin n°4, 44420 La Turballe",47.33169174,-2.484039068
Comet Abrasif Roentgen France Sarl,Stefan Robinson,27 rue Foch; Erquy; 22430,48.63046646,-2.465084076
Mecanumex S.a.,William Hoffmann,"5, Rue Alain le Grand, 56230 Questembert",47.66013336,-2.453871012
Transaction S.a.,Tim Vincent,Le Renaud 56190 Muzillac,47.52927017,-2.4329741
C.m.a. S.a.r.l.,Claudia Ali,Lieu Dit Du Plessix 22640 Plenee Jugon,48.36606598,-2.409334898
S.a. Ferrier,Doreen Lefèvre,ZA des Vallées,48.36473084,-2.400538921
Union Depart Soc Mutualiste Loire,Lilou Jones,ZI de la Lande du Moulin 56800 Ploermel,47.93162537,-2.398204088
Vink S.a.,Aditya Shan,Av. des Noëlles,47.2938385,-2.391684055
C.m.a. S.a.r.l.,Aditya Goel,"B.P. 67, 44502 La Baule Escoublac Cédex, 1, Av. des Alcyons, 44500 La Baule Escoublac",47.28171539,-2.39158392
Sofema S.a.r.l.,Kristian Morel,"B.P. 76, 44503 La Baule Escoublac Cédex, 48, Av. des Salines, 44500 La Baule Escoublac",47.28171539,-2.39158392
Tourny Michel S.a.r.l.,Jack Shaw,Rue Barthélémy Thimonnier - Zone d'Activités du Bois Vert,47.93321228,-2.375392914
Profil Du Futur S.a.,Kristin Müller,Lac au Duc,47.87984848,-2.357954979
